BataryaGucu,Bluetooth,MikroislemciHizi,CiftHat,OnKameraMP,4G,DahiliBellek,Kalinlik,Agirlik,CekirdekSayisi,ArkaKameraMP,CozunurlukYükseklik,CozunurlukGenislik,RAM,BataryaOmru,3G,Dokunmatik,WiFi,FiyatAraligi,Renk
637,Var,0.8,Var,2.0,Yok,28,0.6,194,4,6,1080,1289,2725.0,7,Yok,Yok,Yok,Normal,Mor
909,Var,0.5,Var,9.0,Yok,30,0.4,97,3,10,290,773,594.0,4,Var,Var,Var,Çok Ucuz,Beyaz
1207,Yok,0.5,Yok,0.0,Yok,58,0.3,112,8,0,406,681,503.0,5,Var,Var,Yok,Çok Ucuz,Mavi
1232,Yok,1.2,Yok,12.0,Yok,30,0.9,131,6,14,625,761,1656.0,15,Var,Var,Var,Ucuz,Turuncu
1891,Yok,2.8,Yok,7.0,Var,37,0.4,129,7,14,169,1108,3704.0,11,Var,Yok,Yok,Pahalı,Pembe
1698,Yok,2.5,Yok,10.0,Var,26,0.4,105,2,18,485,1819,1656.0,17,Var,Yok,Var,Normal,Gri
719,Yok,2.9,Yok,7.0,Yok,6,0.7,102,6,8,405,1141,841.0,2,Var,Yok,Yok,Çok Ucuz,Pembe
1485,Yok,1.0,Yok,2.0,Var,32,0.7,84,2,9,510,1013,2147.0,11,Var,Var,Yok,Normal,Kırmızı
557,Var,1.6,Yok,0.0,Yok,24,0.5,125,3,0,1131,1315,1305.0,3,Var,Yok,Var,Çok Ucuz,Siyah
1193,Yok,0.9,Yok,11.0,Yok,26,0.5,166,1,20,730,1729,536.0,4,Var,Yok,Var,Çok Ucuz,Kahverengi
1396,Yok,1.5,Var,0.0,Var,44,0.1,118,6,1,173,1843,1386.0,8,Var,Var,Var,Ucuz,Kahverengi
1843,Var,1.8,Var,13.0,Var,16,0.7,134,6,18,118,580,3213.0,15,Var,Var,Yok,Pahalı,Yeşil
663,Yok,0.8,Var,0.0,Yok,25,0.6,183,2,1,82,1605,3176.0,2,Var,Yok,Var,Normal,Siyah
1854,Yok,3.0,Yok,2.0,Var,8,0.1,101,5,5,506,627,1886.0,20,Var,Var,Yok,Ucuz,Siyah
584,Var,1.7,Var,1.0,Var,19,0.4,199,4,4,919,1343,3996.0,17,Var,Var,Var,Pahalı,Mavi
548,Yok,1.0,Var,0.0,Var,56,0.4,146,4,14,657,1657,562.0,8,Var,Var,Var,Çok Ucuz,Kahverengi
1194,Yok,2.3,Yok,6.0,Var,34,0.2,165,2,12,494,509,313.0,19,Var,Var,Yok,Çok Ucuz,Pembe
1811,Yok,2.9,Yok,0.0,Yok,33,0.2,132,8,2,1099,1553,2610.0,13,Var,Var,Yok,Pahalı,Beyaz
1617,Var,1.3,Var,3.0,Var,30,0.7,105,2,4,246,1038,829.0,10,Var,Yok,Yok,Çok Ucuz,Kahverengi
1114,Yok,2.8,Yok,4.0,Var,9,0.4,197,3,15,1040,1071,907.0,17,Var,Var,Yok,Çok Ucuz,Turuncu
865,Yok,1.2,Var,8.0,Yok,59,0.1,159,3,9,805,1804,2361.0,19,Var,Yok,Var,Normal,Kırmızı
1002,Var,1.8,Yok,1.0,Yok,45,0.7,180,7,7,948,1007,1234.0,18,Var,Var,Yok,Çok Ucuz,Turuncu
1577,Yok,0.5,Var,0.0,Var,42,0.3,197,5,4,1045,1737,2060.0,12,Var,Yok,Yok,Normal,Mor
1310,Var,2.2,Var,0.0,Var,51,0.6,100,4,0,178,1919,3845.0,12,Var,Var,Yok,Pahalı,Yeşil
1181,Yok,2.3,Yok,12.0,Var,61,0.6,116,2,16,385,831,2020.0,18,Var,Var,Yok,Ucuz,Pembe
1288,Yok,2.8,Var,15.0,Yok,50,0.1,121,2,20,1177,1809,3129.0,2,Yok,Yok,Yok,Pahalı,Kahverengi
1864,Yok,2.2,Yok,0.0,Var,7,0.1,142,1,2,225,1545,2258.0,10,Var,Yok,Yok,Normal,Kırmızı
1640,Yok,0.5,Var,1.0,Var,36,0.9,87,8,11,664,1806,3235.0,10,Var,Yok,Var,Pahalı,Sarı
1467,Var,0.5,Yok,0.0,Yok,18,0.6,122,5,0,888,1099,3962.0,5,Var,Var,Var,Pahalı,Pembe
722,Yok,1.1,Yok,12.0,Yok,12,1.0,93,6,20,138,1371,2359.0,3,Yok,Yok,Yok,Ucuz,Turkuaz
1851,Var,1.9,Var,3.0,Var,12,0.9,198,6,11,293,1967,735.0,14,Var,Yok,Var,Çok Ucuz,Yeşil
917,Var,0.5,Yok,1.0,Var,31,0.5,88,6,2,423,909,3424.0,13,Var,Var,Yok,Pahalı,Beyaz
1195,Var,2.8,Yok,1.0,Var,20,0.8,110,2,14,1580,1652,504.0,12,Var,Var,Yok,Çok Ucuz,Turuncu
1562,Var,0.7,Yok,0.0,Yok,55,0.1,140,8,1,1032,1776,2096.0,3,Yok,Yok,Yok,Normal,Turkuaz
1456,Yok,1.6,Var,5.0,Yok,49,0.2,193,3,20,1285,1427,3624.0,16,Var,Var,Yok,Pahalı,Turkuaz
1751,Yok,0.5,Var,6.0,Yok,8,0.6,178,6,20,170,564,2969.0,17,Yok,Yok,Var,Normal,Kırmızı
775,Var,2.6,Yok,0.0,Yok,30,0.4,189,7,10,561,1510,2523.0,9,Var,Yok,Var,Normal,Turuncu
1084,Var,2.6,Yok,3.0,Var,40,0.9,107,3,11,322,771,1945.0,10,Var,Var,Yok,Ucuz,Kırmızı
1987,Var,0.5,Yok,3.0,Var,53,1.0,181,3,7,1052,1516,3117.0,8,Var,Var,Var,Pahalı,Turkuaz
856,Yok,1.9,Var,0.0,Var,14,0.6,115,1,7,395,1027,2439.0,12,Var,Var,Var,Ucuz,Sarı
908,Yok,2.1,Yok,1.0,Yok,44,0.6,95,5,2,154,941,3518.0,7,Var,Var,Var,Pahalı,Pembe
1701,Var,1.6,Var,3.0,Yok,10,0.3,194,8,7,550,1338,2598.0,6,Yok,Var,Yok,Normal,Sarı
1820,Var,1.7,Var,0.0,Var,64,0.6,161,1,3,1157,1951,574.0,18,Var,Var,Yok,Ucuz,Yeşil
1375,Yok,2.9,Yok,2.0,Yok,20,0.4,147,6,7,596,679,3847.0,12,Var,Yok,Var,Pahalı,Turuncu
1270,Var,0.6,Var,2.0,Var,32,0.5,101,7,6,299,845,3770.0,13,Var,Var,Yok,Pahalı,Pembe
570,Var,0.5,Var,2.0,Yok,9,0.3,111,7,5,1331,1917,3663.0,14,Yok,Yok,Yok,Pahalı,Yeşil
1332,Yok,1.3,Var,5.0,Var,7,0.8,168,7,19,846,855,2790.0,10,Var,Var,Yok,Normal,Mor
1049,Var,2.2,Yok,9.0,Yok,63,0.5,135,5,17,199,1077,1022.0,13,Yok,Yok,Yok,Çok Ucuz,Siyah
1076,Var,2.6,Yok,3.0,Var,38,0.7,119,6,8,129,915,891.0,9,Var,Var,Yok,Çok Ucuz,Gri
672,Var,0.6,Var,13.0,Yok,61,0.1,194,5,20,724,1127,1457.0,20,Var,Yok,Var,Çok Ucuz,Turkuaz
1330,Var,1.3,Var,14.0,Yok,3,0.3,83,5,17,980,1262,463.0,11,Yok,Yok,Var,Çok Ucuz,Sarı
1811,Var,2.5,Yok,4.0,Var,5,0.6,98,4,16,447,568,2700.0,8,Var,Var,Var,Normal,Sarı
641,Var,1.1,Yok,0.0,Var,7,0.9,192,1,3,417,759,3595.0,19,Var,Var,Var,Normal,Pembe
654,Var,1.3,Yok,0.0,Var,52,0.7,196,4,4,1715,1898,1036.0,13,Var,Yok,Yok,Ucuz,Kahverengi
1647,Yok,1.4,Var,3.0,Var,38,0.3,102,6,15,193,1185,2532.0,15,Var,Yok,Var,Normal,Siyah
1478,Var,0.8,Var,12.0,Yok,48,0.7,99,5,17,694,882,1141.0,6,Yok,Yok,Var,Ucuz,Sarı
1149,Var,2.2,Yok,4.0,Yok,30,0.2,106,6,5,1617,1675,3755.0,8,Var,Yok,Yok,Pahalı,Kahverengi
569,Var,0.5,Var,10.0,Var,4,0.8,170,3,19,351,1159,2351.0,10,Var,Var,Yok,Ucuz,Sarı
1839,Var,1.2,Yok,9.0,Var,54,0.5,200,7,11,475,1493,927.0,18,Var,Yok,Var,Ucuz,Gri
772,Yok,1.0,Var,0.0,Var,23,0.6,97,7,11,317,1805,2782.0,17,Var,Yok,Yok,Normal,Siyah
966,Yok,2.0,Yok,8.0,Var,34,0.5,118,2,10,214,1523,3534.0,11,Var,Var,Var,Pahalı,Sarı
1663,Var,2.5,Var,13.0,Var,27,0.3,169,4,14,831,1439,2084.0,18,Var,Yok,Yok,Normal,Beyaz
1982,Yok,1.1,Yok,12.0,Yok,24,0.1,129,7,16,764,1873,3511.0,15,Var,Var,Var,Pahalı,Turuncu
1757,Yok,0.5,Yok,8.0,Yok,49,0.5,180,6,14,265,713,2056.0,4,Yok,Yok,Yok,Ucuz,Sarı
1724,Yok,2.0,Var,2.0,Var,57,0.5,177,3,5,1605,1924,2822.0,16,Var,Var,Yok,Pahalı,Pembe
1462,Var,1.7,Var,1.0,Yok,25,0.2,182,7,18,91,1478,824.0,13,Var,Yok,Var,Çok Ucuz,Pembe
1424,Yok,0.5,Var,16.0,Var,23,0.6,80,4,18,1399,1663,1053.0,16,Var,Var,Var,Ucuz,Gri
1927,Yok,0.9,Var,3.0,Yok,11,0.4,190,8,12,491,1506,2916.0,18,Yok,Var,Var,Pahalı,Mavi
1973,Var,2.4,Var,6.0,Yok,46,0.1,193,4,10,699,851,639.0,3,Yok,Yok,Var,Çok Ucuz,Beyaz
1796,Var,2.3,Yok,4.0,Yok,44,0.9,184,2,11,1024,1363,3577.0,4,Var,Var,Yok,Pahalı,Kırmızı
840,Yok,1.2,Var,5.0,Var,15,0.3,178,6,8,526,1728,2636.0,6,Var,Var,Yok,Normal,Mor
1874,Var,0.6,Yok,1.0,Yok,19,0.8,192,2,9,1238,1418,1218.0,17,Yok,Var,Yok,Ucuz,Gri
1454,Yok,2.6,Yok,8.0,Yok,6,0.4,199,3,20,698,1018,1300.0,2,Yok,Yok,Var,Ucuz,Mor
1075,Yok,0.5,Var,2.0,Yok,11,0.2,122,1,16,271,1769,3927.0,7,Var,Yok,Yok,Pahalı,Yeşil
1275,Var,0.5,Var,3.0,Var,5,0.2,152,1,9,19,501,3784.0,4,Var,Var,Yok,Pahalı,Pembe
541,Yok,1.0,Yok,0.0,Var,10,0.4,127,4,0,1836,1873,1019.0,15,Var,Var,Yok,Ucuz,Pembe
790,Yok,2.0,Var,16.0,Var,11,0.3,87,6,17,347,730,3169.0,2,Var,Yok,Var,Normal,Pembe
609,Var,3.0,Yok,15.0,Var,44,0.3,117,1,16,58,1253,2581.0,15,Var,Yok,Var,Ucuz,Kırmızı
897,Yok,1.4,Var,1.0,Yok,17,0.4,171,1,2,547,1852,2948.0,5,Yok,Yok,Var,Normal,Mavi
1681,Var,2.5,Yok,2.0,Yok,11,0.4,158,2,13,195,1205,1122.0,16,Yok,Var,Var,Çok Ucuz,Kahverengi
1406,Yok,0.5,Var,2.0,Var,34,0.8,98,3,5,1017,1366,3915.0,2,Var,Yok,Var,Pahalı,Turkuaz
1375,Var,1.3,Var,2.0,Yok,12,0.1,105,1,13,898,1687,2890.0,12,Yok,Yok,Yok,Pahalı,Beyaz
1788,Var,0.5,Var,15.0,Var,2,0.3,150,6,20,472,1073,2655.0,4,Var,Yok,Var,Normal,Sarı
1779,Var,2.6,Var,2.0,Yok,5,0.8,90,1,3,1225,1717,1246.0,20,Yok,Var,Yok,Ucuz,Turuncu
539,Yok,1.5,Yok,6.0,Var,26,0.2,137,6,8,1123,1709,3948.0,15,Var,Var,Var,Pahalı,Turkuaz
1880,Var,2.0,Yok,11.0,Yok,35,0.1,200,4,14,930,1983,1930.0,15,Yok,Var,Yok,Normal,Siyah
1992,Var,1.6,Yok,5.0,Var,57,1.0,100,2,15,1552,1596,606.0,4,Var,Var,Var,Ucuz,Siyah
583,Var,0.9,Var,1.0,Yok,51,0.9,88,8,2,1658,1794,1799.0,7,Yok,Var,Yok,Ucuz,Turuncu
1778,Yok,1.4,Var,3.0,Var,45,1.0,132,4,17,88,516,1624.0,9,Var,Var,Yok,Ucuz,Siyah
1823,Yok,2.8,Var,11.0,Yok,10,0.6,81,8,19,362,1250,1812.0,19,Var,Var,Var,Normal,Beyaz
1496,Var,1.9,Var,13.0,Yok,38,0.1,126,4,14,501,506,1927.0,6,Yok,Yok,Var,Ucuz,Yeşil
916,Var,0.5,Yok,0.0,Var,47,0.2,82,4,1,1147,1393,1659.0,11,Var,Var,Yok,Ucuz,Yeşil
759,Yok,2.5,Yok,3.0,Var,39,0.3,162,2,8,110,1317,968.0,2,Var,Yok,Yok,Çok Ucuz,Turkuaz
1614,Yok,1.9,Yok,8.0,Var,55,0.3,188,3,17,860,1330,3914.0,13,Var,Yok,Yok,Pahalı,Mavi
1866,Yok,1.4,Yok,0.0,Yok,30,0.5,182,3,0,108,1781,3834.0,8,Yok,Yok,Yok,Pahalı,Sarı
999,Yok,2.6,Var,11.0,Var,56,1.0,165,4,13,342,1641,3083.0,11,Var,Var,Var,Normal,Pembe
1154,Yok,2.0,Yok,6.0,Var,35,0.8,159,5,16,1003,1827,3262.0,16,Var,Yok,Yok,Pahalı,Sarı
966,Var,0.6,Yok,9.0,Var,50,0.2,117,4,10,1446,1754,2574.0,5,Var,Yok,Var,Normal,Mor
1836,Var,1.7,Var,3.0,Yok,26,0.1,134,6,16,408,1139,3097.0,18,Yok,Var,Yok,Pahalı,Yeşil
1359,Yok,0.6,Yok,4.0,Yok,59,0.3,86,2,6,1692,1902,3142.0,17,Yok,Var,Var,Pahalı,Yeşil
1848,Yok,1.3,Var,7.0,Yok,12,0.1,178,2,19,195,533,3915.0,8,Yok,Yok,Var,Pahalı,Turuncu
1441,Yok,0.6,Var,0.0,Var,53,0.5,106,1,12,254,954,1393.0,4,Var,Var,Var,Ucuz,Mor
576,Yok,0.8,Yok,0.0,Var,27,0.1,121,2,4,757,1518,1519.0,8,Var,Yok,Var,Ucuz,Yeşil
1030,Yok,1.6,Var,3.0,Var,58,0.2,138,6,20,1111,1812,2858.0,18,Var,Var,Var,Pahalı,Turuncu
645,Yok,1.2,Yok,6.0,Var,41,0.7,184,8,17,741,1130,714.0,13,Var,Var,Yok,Çok Ucuz,Siyah
625,Yok,2.7,Var,2.0,Yok,42,0.8,138,8,3,203,1771,2929.0,17,Var,Yok,Yok,Normal,Mor
535,Var,0.5,Var,8.0,Var,54,0.5,145,8,15,710,939,2674.0,10,Var,Yok,Yok,Normal,Kahverengi
818,Yok,0.5,Var,2.0,Var,23,0.2,192,5,17,586,1552,2518.0,3,Var,Var,Yok,Normal,Mor
1396,Yok,2.4,Var,0.0,Yok,46,0.1,138,7,1,1191,1347,2389.0,15,Yok,Yok,Var,Normal,Mavi
866,Yok,0.5,Var,5.0,Var,46,0.5,179,8,7,692,1686,3825.0,2,Var,Var,Var,Pahalı,Siyah
1229,Yok,0.5,Var,15.0,Yok,14,0.8,191,2,16,120,1878,1667.0,17,Yok,Yok,Var,Ucuz,Turkuaz
1117,Var,0.5,Var,2.0,Yok,21,0.1,177,2,19,495,1035,1999.0,2,Var,Yok,Var,Ucuz,Pembe
1753,Yok,1.2,Yok,8.0,Var,12,0.9,113,7,17,387,1595,1445.0,12,Var,Var,Var,Ucuz,Mor
1108,Yok,1.0,Yok,3.0,Yok,49,0.7,140,5,12,1298,1666,3254.0,16,Var,Yok,Yok,Pahalı,Turuncu
819,Yok,0.6,Var,8.0,Var,42,0.9,188,6,20,339,1242,1814.0,13,Var,Yok,Var,Ucuz,Beyaz
576,Var,2.8,Yok,2.0,Var,10,0.2,184,5,7,513,1438,2938.0,5,Var,Var,Var,Normal,Gri
1408,Var,2.5,Yok,3.0,Yok,32,0.1,151,4,6,875,982,3162.0,3,Var,Yok,Yok,Pahalı,Sarı
1886,Yok,0.5,Yok,0.0,Var,24,0.4,112,3,1,809,1958,1179.0,20,Var,Yok,Var,Ucuz,Turuncu
668,Yok,2.3,Yok,2.0,Var,48,0.3,114,1,19,195,1292,1201.0,4,Var,Var,Yok,Çok Ucuz,Turkuaz
662,Yok,0.5,Yok,5.0,Yok,20,0.8,138,1,10,1001,1224,2125.0,15,Yok,Var,Var,Ucuz,Turuncu
1414,Var,1.5,Var,5.0,Yok,44,0.5,180,2,6,44,1118,3490.0,13,Yok,Var,Yok,Pahalı,Pembe
1136,Var,1.6,Yok,15.0,Yok,32,0.5,150,6,19,961,1030,3210.0,8,Var,Var,Var,Pahalı,Pembe
1689,Var,2.4,Var,0.0,Var,13,0.9,168,2,9,521,674,1172.0,17,Var,Var,Var,Çok Ucuz,Mor
659,Yok,1.4,Var,2.0,Var,3,0.1,85,8,6,190,657,967.0,14,Var,Yok,Var,Çok Ucuz,Kahverengi
1742,Var,0.5,Var,5.0,Var,43,0.9,176,3,7,356,1407,1921.0,3,Var,Var,Yok,Normal,Mavi
1358,Yok,2.5,Var,0.0,Yok,20,0.6,135,7,0,1485,1655,3406.0,11,Yok,Yok,Var,Pahalı,Mor
1533,Var,1.1,Var,18.0,Var,17,0.3,160,4,20,1054,1393,2520.0,11,Var,Yok,Var,Normal,Siyah
1878,Var,0.5,Yok,9.0,Yok,29,0.6,85,8,19,210,1026,1334.0,2,Yok,Yok,Yok,Ucuz,Beyaz
576,Yok,1.2,Yok,1.0,Yok,30,0.8,162,8,5,847,893,2800.0,16,Yok,Var,Var,Normal,Yeşil
1225,Yok,0.7,Var,0.0,Var,2,0.6,138,7,1,217,1101,2675.0,15,Var,Var,Yok,Normal,Yeşil
560,Yok,0.5,Var,15.0,Yok,50,0.3,159,2,20,1448,1613,2150.0,11,Var,Var,Yok,Normal,Gri
1559,Var,1.6,Var,6.0,Var,6,0.5,162,6,17,179,1559,3352.0,3,Var,Var,Var,Pahalı,Mavi
520,Yok,2.3,Yok,0.0,Var,31,0.8,145,6,14,264,519,2753.0,17,Var,Yok,Var,Ucuz,Turuncu
1425,Var,0.6,Yok,0.0,Var,33,0.5,89,3,2,396,1648,3771.0,9,Var,Yok,Var,Pahalı,Kırmızı
1062,Yok,1.5,Yok,3.0,Yok,45,0.2,151,3,4,798,1435,911.0,9,Yok,Yok,Yok,Çok Ucuz,Turuncu
1872,Var,0.5,Var,14.0,Yok,49,0.2,139,7,18,81,1389,3153.0,5,Var,Var,Yok,Pahalı,Sarı
1408,Var,2.1,Var,10.0,Yok,45,0.9,89,5,14,613,1088,3952.0,3,Yok,Yok,Var,Pahalı,Siyah
586,Yok,0.5,Var,1.0,Yok,57,0.3,188,2,5,1226,1389,3646.0,11,Var,Var,Var,Pahalı,Siyah
894,Yok,2.1,Var,16.0,Yok,16,0.7,168,8,20,286,1300,3377.0,6,Var,Var,Var,Normal,Pembe
1791,Var,0.5,Var,1.0,Var,33,0.5,110,5,4,371,682,594.0,16,Var,Yok,Var,Çok Ucuz,Sarı
1844,Var,2.3,Var,1.0,Yok,51,0.7,158,8,3,533,882,1724.0,14,Yok,Var,Var,Ucuz,Yeşil
950,Yok,0.5,Yok,6.0,Var,55,0.1,124,8,7,86,1681,1305.0,4,Var,Yok,Var,Çok Ucuz,Kırmızı
642,Yok,2.8,Yok,3.0,Yok,34,0.8,197,2,15,331,1011,3355.0,13,Yok,Yok,Yok,Normal,Turkuaz
1066,Yok,0.6,Yok,2.0,Var,7,0.9,114,7,18,1242,1571,468.0,6,Var,Var,Yok,Çok Ucuz,Turkuaz
1089,Var,0.9,Var,12.0,Var,2,0.7,145,5,15,636,1259,2765.0,10,Var,Yok,Var,Normal,Sarı
516,Yok,1.1,Var,0.0,Var,39,0.4,91,5,7,855,1401,819.0,10,Var,Var,Var,Çok Ucuz,Siyah
1900,Var,0.5,Var,0.0,Var,55,0.9,171,1,1,934,1241,3917.0,18,Var,Yok,Var,Pahalı,Gri
615,Var,0.5,Var,0.0,Yok,42,0.6,163,6,4,104,1664,2211.0,18,Yok,Yok,Var,Ucuz,Beyaz
1005,Yok,0.5,Yok,0.0,Yok,46,0.4,133,8,17,176,1556,3884.0,20,Yok,Var,Var,Pahalı,Mor
769,Var,2.9,Var,0.0,Yok,9,0.1,182,5,1,248,874,3946.0,7,Yok,Yok,Yok,Pahalı,Pembe
1397,Yok,2.4,Var,5.0,Var,3,0.2,121,3,15,433,1658,1378.0,4,Var,Var,Var,Ucuz,Mor
1109,Var,2.8,Var,6.0,Yok,57,0.9,151,1,12,124,833,2785.0,16,Var,Yok,Yok,Normal,Turuncu
1901,Var,0.5,Yok,5.0,Var,41,0.6,131,2,17,3,1662,368.0,12,Var,Yok,Yok,Çok Ucuz,Mor
1702,Yok,1.0,Yok,7.0,Yok,36,0.1,177,5,9,1240,1931,1430.0,10,Yok,Yok,Yok,Normal,Yeşil
969,Yok,2.4,Yok,0.0,Yok,45,0.3,124,7,0,491,589,404.0,19,Var,Yok,Var,Çok Ucuz,Beyaz
1296,Yok,1.4,Var,3.0,Yok,11,0.2,129,7,4,1222,1382,2552.0,10,Var,Var,Var,Normal,Mavi
682,Var,0.5,Yok,4.0,Yok,19,1.0,121,4,11,902,1064,2337.0,18,Yok,Var,Var,Ucuz,Siyah
1183,Var,0.5,Var,3.0,Var,48,0.1,120,8,12,268,1010,1152.0,3,Var,Yok,Yok,Çok Ucuz,Sarı
1524,Var,1.8,Var,0.0,Yok,10,0.6,174,4,1,154,550,2678.0,13,Var,Yok,Var,Normal,Turuncu
685,Yok,2.7,Yok,7.0,Yok,17,0.3,174,6,20,725,870,1223.0,18,Var,Yok,Var,Çok Ucuz,Kahverengi
1859,Yok,0.5,Var,3.0,Yok,22,0.7,164,1,7,1004,1654,1067.0,10,Var,Yok,Yok,Ucuz,Siyah
1168,Yok,1.3,Yok,9.0,Yok,61,0.1,90,8,10,159,1578,3173.0,17,Yok,Yok,Var,Pahalı,Kahverengi
1083,Yok,1.0,Yok,6.0,Yok,52,0.9,126,2,20,925,1469,681.0,19,Var,Var,Var,Çok Ucuz,Turuncu
1452,Var,0.5,Var,1.0,Var,25,0.9,123,6,11,42,1040,2669.0,13,Var,Yok,Yok,Normal,Beyaz
1227,Var,1.1,Var,0.0,Yok,34,0.2,130,3,3,935,1781,1324.0,12,Yok,Var,Var,Ucuz,Kahverengi
1658,Var,1.4,Var,0.0,Var,38,0.3,159,5,0,51,739,2609.0,19,Var,Yok,Yok,Normal,Pembe
1182,Yok,0.5,Yok,7.0,Var,8,0.5,138,8,16,275,986,2563.0,19,Var,Yok,Yok,Normal,Beyaz
688,Var,1.5,Yok,0.0,Yok,2,1.0,89,3,2,271,869,391.0,8,Var,Var,Var,Çok Ucuz,Turuncu
1061,Var,2.1,Yok,3.0,Var,52,0.1,109,7,4,138,1330,999.0,9,Var,Var,Yok,Çok Ucuz,Beyaz
875,Yok,0.7,Yok,2.0,Yok,23,0.1,110,7,7,300,1316,756.0,6,Yok,Yok,Yok,Çok Ucuz,Mor
1991,Yok,2.2,Var,1.0,Var,42,0.7,82,1,13,366,613,722.0,10,Var,Var,Yok,Çok Ucuz,Mor
1616,Var,2.3,Var,3.0,Yok,52,0.1,100,5,8,151,1133,657.0,2,Var,Var,Yok,Çok Ucuz,Mor
1112,Yok,0.5,Yok,0.0,Var,12,0.9,190,4,6,777,1119,3302.0,20,Var,Var,Var,Pahalı,Kahverengi
609,Yok,0.5,Yok,3.0,Yok,26,0.3,93,4,4,938,1948,1866.0,14,Var,Var,Var,Ucuz,Turuncu
1799,Yok,1.0,Yok,1.0,Var,30,0.6,123,3,9,617,1386,445.0,10,Var,Var,Yok,Çok Ucuz,Yeşil
686,Var,0.5,Yok,11.0,Yok,3,0.3,91,6,15,1109,1392,570.0,19,Yok,Var,Yok,Çok Ucuz,Gri
1876,Yok,1.3,Var,9.0,Var,64,1.0,98,3,19,600,1211,3132.0,2,Var,Var,Var,Pahalı,Yeşil
1213,Var,0.5,Yok,0.0,Yok,16,0.5,108,5,0,226,1248,2700.0,9,Yok,Yok,Var,Normal,Gri
1617,Var,2.4,Yok,,Var,36,0.8,85,1,9,743,1426,296.0,7,Var,Yok,Yok,Çok Ucuz,Sarı
532,Var,0.8,Var,3.0,Yok,8,0.1,193,5,10,1213,1354,728.0,8,Var,Var,Yok,Çok Ucuz,Mavi
1178,Yok,2.2,Var,6.0,Yok,57,0.3,84,3,17,96,1352,2492.0,10,Var,Var,Yok,Normal,Yeşil
1268,Var,2.9,Yok,9.0,Var,42,0.9,182,6,17,360,912,931.0,20,Var,Var,Yok,Çok Ucuz,Sarı
754,Yok,0.5,Var,7.0,Var,59,0.7,178,7,10,1914,1928,1027.0,5,Var,Yok,Yok,Ucuz,Mavi
1617,Yok,1.5,Yok,1.0,Var,63,0.7,111,2,10,274,1079,2754.0,8,Var,Var,Var,Normal,Turuncu
1170,Var,1.2,Yok,4.0,Yok,30,0.4,83,8,15,27,1722,1073.0,8,Var,Var,Yok,Çok Ucuz,Pembe
1864,Yok,1.9,Var,2.0,Yok,57,0.1,181,6,6,1279,1793,3586.0,8,Yok,Yok,Var,Pahalı,Mor
1604,Var,1.7,Yok,2.0,Yok,33,1.0,191,8,5,134,939,916.0,12,Yok,Var,Var,Çok Ucuz,Mavi
1166,Yok,2.0,Yok,3.0,Var,25,0.8,198,5,4,59,1203,2488.0,15,Var,Yok,Yok,Normal,Yeşil
1661,Var,0.8,Var,1.0,Var,6,1.0,109,7,2,594,1337,864.0,2,Var,Yok,Var,Ucuz,Pembe
600,Yok,0.5,Yok,1.0,Yok,48,0.8,191,3,7,501,1465,3393.0,8,Var,Yok,Yok,Normal,Pembe
1163,Yok,2.8,Var,0.0,Yok,49,0.6,155,2,0,520,754,2768.0,12,Yok,Yok,Var,Normal,Mavi
553,Var,2.2,Var,0.0,Var,18,0.7,136,2,1,1287,1892,3300.0,20,Var,Yok,Yok,Pahalı,Mor
1476,Var,1.2,Var,0.0,Var,55,0.1,171,4,5,1641,1666,1529.0,3,Var,Yok,Var,Normal,Beyaz
1277,Var,0.5,Var,0.0,Var,35,0.4,142,6,6,309,1460,3559.0,6,Var,Var,Yok,Pahalı,Gri
1872,Var,0.9,Var,0.0,Yok,16,0.5,80,2,2,286,1484,2295.0,16,Yok,Yok,Var,Normal,Mor
1154,Yok,1.1,Var,2.0,Var,5,0.2,98,1,13,539,1240,1470.0,12,Var,Yok,Yok,Ucuz,Siyah
1039,Yok,0.6,Yok,5.0,Var,6,0.1,136,6,8,62,544,3212.0,7,Var,Yok,Var,Normal,Turkuaz
956,Yok,0.5,Yok,1.0,Var,41,1.0,143,7,6,511,1075,3286.0,12,Var,Var,Yok,Pahalı,Mavi
915,Yok,2.0,Yok,8.0,Var,31,0.3,91,3,20,875,1316,378.0,9,Var,Var,Yok,Çok Ucuz,Yeşil
710,Var,0.5,Yok,6.0,Yok,32,0.8,151,5,9,485,857,1419.0,18,Yok,Var,Yok,Çok Ucuz,Gri
1602,Yok,1.6,Var,0.0,Var,35,0.1,99,7,7,1325,1800,1829.0,13,Var,Yok,Yok,Normal,Mavi
1528,Yok,2.4,Yok,2.0,Yok,37,0.2,156,8,3,306,564,733.0,14,Var,Var,Yok,Çok Ucuz,Kahverengi
681,Yok,0.5,Var,12.0,Var,17,0.9,194,5,19,371,1702,2548.0,5,Var,Yok,Var,Normal,Sarı
1655,Var,0.5,Var,6.0,Var,4,0.1,105,3,12,626,1348,673.0,12,Var,Yok,Yok,Çok Ucuz,Mavi
689,Yok,1.4,Yok,2.0,Yok,45,0.5,103,5,11,256,823,3585.0,10,Var,Yok,Yok,Pahalı,Mavi
531,Var,0.5,Var,0.0,Var,12,0.5,121,4,3,158,1657,2331.0,20,Var,Yok,Var,Ucuz,Mavi
913,Yok,1.7,Var,1.0,Var,41,0.3,103,1,14,431,1144,2278.0,18,Var,Var,Yok,Ucuz,Turuncu
